ROUTE_ID,ARRIVAL_TIME,DEPARTURE_TIME,STOP_ID,STOP_SEQ
105,01:04:00,01:04:00,321,8
105,01:12:00,01:12:00,322,9
105,01:18:00,01:18:00,34,10
105,01:24:00,01:24:00,33,11
105,01:32:00,01:32:00,424,12
105,01:40:00,01:40:00,425,13
105,01:46:00,01:46:00,112,14
105,01:52:00,01:52:00,213,15
105,02:00:00,02:00:00,245,16
105,02:10:00,02:10:00,307,17
105,02:18:00,02:18:00,302,18
105,02:28:00,02:28:00,114,19
105,02:36:00,02:36:00,301,20
105,02:42:00,02:42:00,300,21
105,02:52:00,02:52:00,299,22
105,03:00:00,03:00:00,298,23
105,03:10:00,03:10:00,297,24
105,03:16:00,03:16:00,296,25
105,03:26:00,03:26:00,194,26
105,03:32:00,03:32:00,195,27
105,03:40:00,03:40:00,243,28
105,03:46:00,03:46:00,426,29
105,03:52:00,03:52:00,242,30
105,04:02:00,04:02:00,427,31
105,04:08:00,04:08:00,229,32
105,04:14:00,04:14:00,242,33
105,04:22:00,04:22:00,426,34
105,04:32:00,04:32:00,243,35
105,04:40:00,04:40:00,195,36
105,04:50:00,04:50:00,194,37
105,04:58:00,04:58:00,296,38
105,05:04:00,05:04:00,297,39
105,05:14:00,05:14:00,298,40
105,05:24:00,05:24:00,299,41
105,05:34:00,05:34:00,300,42
105,05:44:00,05:44:00,301,43
105,05:52:00,05:52:00,114,44
105,05:58:00,05:58:00,302,45
105,06:06:00,06:06:00,303,46
105,06:12:00,06:12:00,245,47
105,06:22:00,06:22:00,213,48
105,06:30:00,06:30:00,212,49
105,06:38:00,06:38:00,428,50
105,06:48:00,06:48:00,424,51
105,06:58:00,06:58:00,33,52
105,07:08:00,07:08:00,327,53
105,07:18:00,07:18:00,322,54
105,07:26:00,07:26:00,321,55
105,07:34:00,07:34:00,429,56
105,07:44:00,07:44:00,422,57
105,07:52:00,07:52:00,239,58
105,07:58:00,07:58:00,100,59
105,08:06:00,08:06:00,421,60
105,08:16:00,08:16:00,430,61
105,08:24:00,08:24:00,420,62
105,08:37:00,08:37:00,96,0
105,08:43:00,08:43:00,420,1
105,08:49:00,08:49:00,328,2
105,08:55:00,08:55:00,421,3
105,09:01:00,09:01:00,100,4
105,09:07:00,09:07:00,239,5
105,09:13:00,09:13:00,422,6
105,09:19:00,09:19:00,423,7
105,09:25:00,09:25:00,321,8
105,09:31:00,09:31:00,322,9
105,09:41:00,09:41:00,34,10
105,09:49:00,09:49:00,33,11
105,09:55:00,09:55:00,424,12
105,10:05:00,10:05:00,425,13
105,10:13:00,10:13:00,112,14
105,10:19:00,10:19:00,213,15
105,10:25:00,10:25:00,245,16
105,10:31:00,10:31:00,307,17
105,10:41:00,10:41:00,302,18
105,10:47:00,10:47:00,114,19
105,10:57:00,10:57:00,301,20
105,11:05:00,11:05:00,300,21
105,11:13:00,11:13:00,299,22
105,11:23:00,11:23:00,298,23
105,11:29:00,11:29:00,297,24
105,11:35:00,11:35:00,296,25
105,11:41:00,11:41:00,194,26
105,11:47:00,11:47:00,195,27
105,11:55:00,11:55:00,243,28
105,12:05:00,12:05:00,426,29
105,12:13:00,12:13:00,242,30
105,12:19:00,12:19:00,427,31
105,12:29:00,12:29:00,229,32
105,12:35:00,12:35:00,242,33
105,12:43:00,12:43:00,426,34
105,12:49:00,12:49:00,243,35
105,12:59:00,12:59:00,195,36
105,13:09:00,13:09:00,194,37
105,13:17:00,13:17:00,296,38
105,13:23:00,13:23:00,297,39
105,13:33:00,13:33:00,298,40
105,13:43:00,13:43:00,299,41
105,13:53:00,13:53:00,300,42
105,14:03:00,14:03:00,301,43
105,14:09:00,14:09:00,114,44
105,14:19:00,14:19:00,302,45
105,14:29:00,14:29:00,303,46
105,14:35:00,14:35:00,245,47
105,14:41:00,14:41:00,213,48
105,14:47:00,14:47:00,212,49
105,14:57:00,14:57:00,428,50
105,15:03:00,15:03:00,424,51
105,15:09:00,15:09:00,33,52
105,15:17:00,15:17:00,327,53
105,15:27:00,15:27:00,322,54
105,15:35:00,15:35:00,321,55
105,15:41:00,15:41:00,429,56
105,15:47:00,15:47:00,422,57
105,15:57:00,15:57:00,239,58
105,16:03:00,16:03:00,100,59
105,16:11:00,16:11:00,421,60
105,16:21:00,16:21:00,430,61
105,16:27:00,16:27:00,420,62
105,16:42:00,16:42:00,96,0
105,16:48:00,16:48:00,420,1
105,16:54:00,16:54:00,328,2
105,17:00:00,17:00:00,421,3
105,17:06:00,17:06:00,100,4
105,17:14:00,17:14:00,239,5
105,17:24:00,17:24:00,422,6
105,17:32:00,17:32:00,423,7
105,17:42:00,17:42:00,321,8
105,17:48:00,17:48:00,322,9
105,17:54:00,17:54:00,34,10
105,18:04:00,18:04:00,33,11
105,18:12:00,18:12:00,424,12
105,18:20:00,18:20:00,425,13
105,18:28:00,18:28:00,112,14
105,18:38:00,18:38:00,213,15
105,18:48:00,18:48:00,245,16
105,18:54:00,18:54:00,307,17
105,19:02:00,19:02:00,302,18
105,19:10:00,19:10:00,114,19
105,19:20:00,19:20:00,301,20
105,19:30:00,19:30:00,300,21
105,19:40:00,19:40:00,299,22
105,19:48:00,19:48:00,298,23
105,19:56:00,19:56:00,297,24
105,20:06:00,20:06:00,296,25
105,20:12:00,20:12:00,194,26
105,20:18:00,20:18:00,195,27
105,20:24:00,20:24:00,243,28
105,20:30:00,20:30:00,426,29
105,20:38:00,20:38:00,242,30
105,20:48:00,20:48:00,427,31
105,20:58:00,20:58:00,229,32
105,21:08:00,21:08:00,242,33
105,21:16:00,21:16:00,426,34
105,21:24:00,21:24:00,243,35
105,21:32:00,21:32:00,195,36
105,21:42:00,21:42:00,194,37
105,21:50:00,21:50:00,296,38
105,21:58:00,21:58:00,297,39
105,22:08:00,22:08:00,298,40
105,22:18:00,22:18:00,299,41
105,22:28:00,22:28:00,300,42
105,22:34:00,22:34:00,301,43
105,22:44:00,22:44:00,114,44
105,22:50:00,22:50:00,302,45
105,22:58:00,22:58:00,303,46
105,23:04:00,23:04:00,245,47
105,23:10:00,23:10:00,213,48
105,23:18:00,23:18:00,212,49
105,23:26:00,23:26:00,428,50
105,23:32:00,23:32:00,424,51
105,23:42:00,23:42:00,33,52
105,23:48:00,23:48:00,327,53
105,23:54:00,23:54:00,322,54
105,00:04:00,00:04:00,321,55
105,00:14:00,00:14:00,429,56
105,00:24:00,00:24:00,422,57
105,00:34:00,00:34:00,239,58
105,00:44:00,00:44:00,100,59
105,00:54:00,00:54:00,421,60
105,01:02:00,01:02:00,430,61
105,01:10:00,01:10:00,420,62
105,01:23:00,01:23:00,96,0
105,01:31:00,01:31:00,420,1
105,01:37:00,01:37:00,328,2
105,01:47:00,01:47:00,421,3
105,01:55:00,01:55:00,100,4
105,02:05:00,02:05:00,239,5
105,02:13:00,02:13:00,422,6
105,02:21:00,02:21:00,423,7
105,02:27:00,02:27:00,321,8
105,02:35:00,02:35:00,322,9
105,02:45:00,02:45:00,34,10
105,02:55:00,02:55:00,33,11
105,03:01:00,03:01:00,424,12
105,03:07:00,03:07:00,425,13
105,03:17:00,03:17:00,112,14
105,03:27:00,03:27:00,213,15
105,03:33:00,03:33:00,245,16
105,03:41:00,03:41:00,307,17
105,03:47:00,03:47:00,302,18
105,03:57:00,03:57:00,114,19
105,04:07:00,04:07:00,301,20
105,04:17:00,04:17:00,300,21
105,04:25:00,04:25:00,299,22
105,04:35:00,04:35:00,298,23
105,04:45:00,04:45:00,297,24
105,04:53:00,04:53:00,296,25
105,04:59:00,04:59:00,194,26
105,05:09:00,05:09:00,195,27
105,05:17:00,05:17:00,243,28
105,05:27:00,05:27:00,426,29
105,05:33:00,05:33:00,242,30
105,05:39:00,05:39:00,427,31
105,05:49:00,05:49:00,229,32
105,05:55:00,05:55:00,242,33
105,06:03:00,06:03:00,426,34
105,06:13:00,06:13:00,243,35
105,06:23:00,06:23:00,195,36
105,06:31:00,06:31:00,194,37
105,06:39:00,06:39:00,296,38
105,06:45:00,06:45:00,297,39
105,06:51:00,06:51:00,298,40
105,06:57:00,06:57:00,299,41
105,07:03:00,07:03:00,300,42
105,07:11:00,07:11:00,301,43
105,07:17:00,07:17:00,114,44
105,07:27:00,07:27:00,302,45
105,07:33:00,07:33:00,303,46
105,07:43:00,07:43:00,245,47
105,07:51:00,07:51:00,213,48
105,07:57:00,07:57:00,212,49
105,08:07:00,08:07:00,428,50
105,08:15:00,08:15:00,424,51
105,08:23:00,08:23:00,33,52
105,08:31:00,08:31:00,327,53
105,08:39:00,08:39:00,322,54
105,08:45:00,08:45:00,321,55
105,08:55:00,08:55:00,429,56
105,09:05:00,09:05:00,422,57
105,09:11:00,09:11:00,239,58
105,09:17:00,09:17:00,100,59
105,09:23:00,09:23:00,421,60
105,09:31:00,09:31:00,430,61
105,09:39:00,09:39:00,420,62
105,09:52:00,09:52:00,96,0
105,10:02:00,10:02:00,420,1
105,10:10:00,10:10:00,328,2
105,10:16:00,10:16:00,421,3
105,10:24:00,10:24:00,100,4
105,10:32:00,10:32:00,239,5
105,10:38:00,10:38:00,422,6
105,10:44:00,10:44:00,423,7
105,10:52:00,10:52:00,321,8
105,11:02:00,11:02:00,322,9
105,11:12:00,11:12:00,34,10
105,11:20:00,11:20:00,33,11
105,11:26:00,11:26:00,424,12
105,11:32:00,11:32:00,425,13
105,11:38:00,11:38:00,112,14
105,11:44:00,11:44:00,213,15
105,11:50:00,11:50:00,245,16
105,11:56:00,11:56:00,307,17
105,12:06:00,12:06:00,302,18
105,12:16:00,12:16:00,114,19
105,12:24:00,12:24:00,301,20
105,12:34:00,12:34:00,300,21
105,12:40:00,12:40:00,299,22
105,12:46:00,12:46:00,298,23
105,12:54:00,12:54:00,297,24
105,13:04:00,13:04:00,296,25
105,13:14:00,13:14:00,194,26
105,13:24:00,13:24:00,195,27
105,13:30:00,13:30:00,243,28
105,13:38:00,13:38:00,426,29
105,13:46:00,13:46:00,242,30
105,13:56:00,13:56:00,427,31
105,14:02:00,14:02:00,229,32
105,14:12:00,14:12:00,242,33
105,14:18:00,14:18:00,426,34
105,14:24:00,14:24:00,243,35
105,14:30:00,14:30:00,195,36
105,14:36:00,14:36:00,194,37
105,14:42:00,14:42:00,296,38
105,14:48:00,14:48:00,297,39
105,14:56:00,14:56:00,298,40
105,15:02:00,15:02:00,299,41
105,15:12:00,15:12:00,300,42
105,15:20:00,15:20:00,301,43
105,15:28:00,15:28:00,114,44
105,15:36:00,15:36:00,302,45
105,15:46:00,15:46:00,303,46
105,15:52:00,15:52:00,245,47
105,16:00:00,16:00:00,213,48
105,16:06:00,16:06:00,212,49
105,16:14:00,16:14:00,428,50
105,16:20:00,16:20:00,424,51
105,16:30:00,16:30:00,33,52
105,16:40:00,16:40:00,327,53
105,16:48:00,16:48:00,322,54
105,16:56:00,16:56:00,321,55
105,17:06:00,17:06:00,429,56
105,17:16:00,17:16:00,422,57
105,17:24:00,17:24:00,239,58
105,17:32:00,17:32:00,100,59
105,17:38:00,17:38:00,421,60
105,17:46:00,17:46:00,430,61
105,17:56:00,17:56:00,420,62
105,18:11:00,18:11:00,96,0
105,18:21:00,18:21:00,420,1
105,18:31:00,18:31:00,328,2
105,18:39:00,18:39:00,421,3
105,18:49:00,18:49:00,100,4
105,18:57:00,18:57:00,239,5
105,19:03:00,19:03:00,422,6
105,19:09:00,19:09:00,423,7
105,19:15:00,19:15:00,321,8
105,19:23:00,19:23:00,322,9
105,19:33:00,19:33:00,34,10
105,19:41:00,19:41:00,33,11
105,19:51:00,19:51:00,424,12
105,19:59:00,19:59:00,425,13
105,20:09:00,20:09:00,112,14
105,20:15:00,20:15:00,213,15
105,20:23:00,20:23:00,245,16
105,20:29:00,20:29:00,307,17
105,20:37:00,20:37:00,302,18
105,20:43:00,20:43:00,114,19
105,20:53:00,20:53:00,301,20
105,20:59:00,20:59:00,300,21
105,21:05:00,21:05:00,299,22
105,21:13:00,21:13:00,298,23
105,21:21:00,21:21:00,297,24
105,21:31:00,21:31:00,296,25
105,21:37:00,21:37:00,194,26
105,21:47:00,21:47:00,195,27
105,21:53:00,21:53:00,243,28
105,22:01:00,22:01:00,426,29
105,22:07:00,22:07:00,242,30
105,22:15:00,22:15:00,427,31
105,22:23:00,22:23:00,229,32
105,22:33:00,22:33:00,242,33
105,22:41:00,22:41:00,426,34
105,22:49:00,22:49:00,243,35
105,22:59:00,22:59:00,195,36
105,23:07:00,23:07:00,194,37
105,23:17:00,23:17:00,296,38
105,23:27:00,23:27:00,297,39
105,23:37:00,23:37:00,298,40
105,23:45:00,23:45:00,299,41
105,23:51:00,23:51:00,300,42
105,23:59:00,23:59:00,301,43
105,00:07:00,00:07:00,114,44
105,00:15:00,00:15:00,302,45
105,00:25:00,00:25:00,303,46
105,00:33:00,00:33:00,245,47
105,00:43:00,00:43:00,213,48
105,00:53:00,00:53:00,212,49
105,00:59:00,00:59:00,428,50
105,01:07:00,01:07:00,424,51
105,01:13:00,01:13:00,33,52
105,01:23:00,01:23:00,327,53
105,01:33:00,01:33:00,322,54
105,01:43:00,01:43:00,321,55
105,01:53:00,01:53:00,429,56
105,02:01:00,02:01:00,422,57
105,02:07:00,02:07:00,239,58
105,02:17:00,02:17:00,100,59
105,02:25:00,02:25:00,421,60
105,02:35:00,02:35:00,430,61
105,02:41:00,02:41:00,420,62
105,02:54:00,02:54:00,96,0
105,03:02:00,03:02:00,420,1
105,03:08:00,03:08:00,328,2
105,03:14:00,03:14:00,421,3
105,03:20:00,03:20:00,100,4
105,03:30:00,03:30:00,239,5
105,03:38:00,03:38:00,422,6
105,03:46:00,03:46:00,423,7
105,03:52:00,03:52:00,321,8
105,03:58:00,03:58:00,322,9
105,04:04:00,04:04:00,34,10
105,04:10:00,04:10:00,33,11
105,04:20:00,04:20:00,424,12
105,04:26:00,04:26:00,425,13
105,04:32:00,04:32:00,112,14
105,04:42:00,04:42:00,213,15
105,04:52:00,04:52:00,245,16
105,05:00:00,05:00:00,307,17
105,05:08:00,05:08:00,302,18
105,05:16:00,05:16:00,114,19
105,05:24:00,05:24:00,301,20
105,05:30:00,05:30:00,300,21
105,05:40:00,05:40:00,299,22
105,05:50:00,05:50:00,298,23
105,05:58:00,05:58:00,297,24
105,06:08:00,06:08:00,296,25
105,06:18:00,06:18:00,194,26
105,06:24:00,06:24:00,195,27
105,06:34:00,06:34:00,243,28
105,06:44:00,06:44:00,426,29
105,06:54:00,06:54:00,242,30
105,07:00:00,07:00:00,427,31
105,07:08:00,07:08:00,229,32
105,07:18:00,07:18:00,242,33
105,07:24:00,07:24:00,426,34
105,07:32:00,07:32:00,243,35
105,07:38:00,07:38:00,195,36
105,07:46:00,07:46:00,194,37
105,07:56:00,07:56:00,296,38
105,08:02:00,08:02:00,297,39
105,08:08:00,08:08:00,298,40
105,08:16:00,08:16:00,299,41
105,08:24:00,08:24:00,300,42
105,08:30:00,08:30:00,301,43
105,08:36:00,08:36:00,114,44
105,08:42:00,08:42:00,302,45
105,08:50:00,08:50:00,303,46
105,08:58:00,08:58:00,245,47
105,09:04:00,09:04:00,213,48
105,09:12:00,09:12:00,212,49
105,09:22:00,09:22:00,428,50
105,09:28:00,09:28:00,424,51
105,09:38:00,09:38:00,33,52
105,09:44:00,09:44:00,327,53
105,09:54:00,09:54:00,322,54
105,10:00:00,10:00:00,321,55
105,10:10:00,10:10:00,429,56
105,10:18:00,10:18:00,422,57
105,10:28:00,10:28:00,239,58
105,10:34:00,10:34:00,100,59
105,10:44:00,10:44:00,421,60
105,10:54:00,10:54:00,430,61
105,11:02:00,11:02:00,420,62
105,11:15:00,11:15:00,96,0
105,11:21:00,11:21:00,420,1
105,11:29:00,11:29:00,328,2
105,11:35:00,11:35:00,421,3
105,11:43:00,11:43:00,100,4
105,11:53:00,11:53:00,239,5
105,12:03:00,12:03:00,422,6
105,12:09:00,12:09:00,423,7
105,12:15:00,12:15:00,321,8
105,12:23:00,12:23:00,322,9
105,12:31:00,12:31:00,34,10
105,12:39:00,12:39:00,33,11
105,12:47:00,12:47:00,424,12
105,12:53:00,12:53:00,425,13
105,12:59:00,12:59:00,112,14
105,13:05:00,13:05:00,213,15
105,13:15:00,13:15:00,245,16
105,13:21:00,13:21:00,307,17
105,13:27:00,13:27:00,302,18
105,13:33:00,13:33:00,114,19
105,13:39:00,13:39:00,301,20
105,13:47:00,13:47:00,300,21
105,13:55:00,13:55:00,299,22
105,14:01:00,14:01:00,298,23
105,14:09:00,14:09:00,297,24
105,14:15:00,14:15:00,296,25
105,14:25:00,14:25:00,194,26
105,14:33:00,14:33:00,195,27
105,14:43:00,14:43:00,243,28
105,14:49:00,14:49:00,426,29
105,14:57:00,14:57:00,242,30
105,15:05:00,15:05:00,427,31
105,15:13:00,15:13:00,229,32
105,15:21:00,15:21:00,242,33
105,15:27:00,15:27:00,426,34
105,15:35:00,15:35:00,243,35
105,15:45:00,15:45:00,195,36
105,15:51:00,15:51:00,194,37
105,15:57:00,15:57:00,296,38
105,16:05:00,16:05:00,297,39
105,16:15:00,16:15:00,298,40
105,16:21:00,16:21:00,299,41
105,16:31:00,16:31:00,300,42
105,16:39:00,16:39:00,301,43
105,16:47:00,16:47:00,114,44
105,16:53:00,16:53:00,302,45
105,17:03:00,17:03:00,303,46
105,17:13:00,17:13:00,245,47
105,17:19:00,17:19:00,213,48
105,17:25:00,17:25:00,212,49
105,17:33:00,17:33:00,428,50
105,17:41:00,17:41:00,424,51
105,17:49:00,17:49:00,33,52
105,17:55:00,17:55:00,327,53
105,18:05:00,18:05:00,322,54
105,18:15:00,18:15:00,321,55
105,18:21:00,18:21:00,429,56
105,18:27:00,18:27:00,422,57
105,18:37:00,18:37:00,239,58
105,18:47:00,18:47:00,100,59
105,18:55:00,18:55:00,421,60
105,19:05:00,19:05:00,430,61
105,19:15:00,19:15:00,420,62
105,19:29:00,19:29:00,96,0
105,19:37:00,19:37:00,420,1
105,19:45:00,19:45:00,328,2
105,19:55:00,19:55:00,421,3
105,20:03:00,20:03:00,100,4
105,20:09:00,20:09:00,239,5
105,20:17:00,20:17:00,422,6
105,20:25:00,20:25:00,423,7
105,20:35:00,20:35:00,321,8
105,20:43:00,20:43:00,322,9
105,20:51:00,20:51:00,34,10
105,20:59:00,20:59:00,33,11
105,21:09:00,21:09:00,424,12
105,21:19:00,21:19:00,425,13
105,21:29:00,21:29:00,112,14
105,21:35:00,21:35:00,213,15
105,21:45:00,21:45:00,245,16
105,21:53:00,21:53:00,307,17
105,21:59:00,21:59:00,302,18
105,22:09:00,22:09:00,114,19
105,22:15:00,22:15:00,301,20
105,22:21:00,22:21:00,300,21
105,22:31:00,22:31:00,299,22
105,22:37:00,22:37:00,298,23
105,22:47:00,22:47:00,297,24
105,22:57:00,22:57:00,296,25
105,23:03:00,23:03:00,194,26
105,23:09:00,23:09:00,195,27
105,23:19:00,23:19:00,243,28
105,23:25:00,23:25:00,426,29
105,23:31:00,23:31:00,242,30
105,23:37:00,23:37:00,427,31
105,23:43:00,23:43:00,229,32
105,23:53:00,23:53:00,242,33
105,23:59:00,23:59:00,426,34
105,00:05:00,00:05:00,243,35
105,00:13:00,00:13:00,195,36
105,00:23:00,00:23:00,194,37
105,00:33:00,00:33:00,296,38
105,00:41:00,00:41:00,297,39
105,00:51:00,00:51:00,298,40
105,01:01:00,01:01:00,299,41
105,01:11:00,01:11:00,300,42
105,01:17:00,01:17:00,301,43
105,01:23:00,01:23:00,114,44
105,01:31:00,01:31:00,302,45
105,01:41:00,01:41:00,303,46
105,01:49:00,01:49:00,245,47
105,01:57:00,01:57:00,213,48
105,02:07:00,02:07:00,212,49
105,02:15:00,02:15:00,428,50
105,02:21:00,02:21:00,424,51
105,02:31:00,02:31:00,33,52
105,02:41:00,02:41:00,327,53
105,02:51:00,02:51:00,322,54
105,02:57:00,02:57:00,321,55
105,03:03:00,03:03:00,429,56
105,03:11:00,03:11:00,422,57
105,03:17:00,03:17:00,239,58
105,03:25:00,03:25:00,100,59
105,03:35:00,03:35:00,421,60
105,03:45:00,03:45:00,430,61
105,03:55:00,03:55:00,420,62
105,04:10:00,04:10:00,96,0
105,04:16:00,04:16:00,420,1
105,04:22:00,04:22:00,328,2
105,04:28:00,04:28:00,421,3
105,04:38:00,04:38:00,100,4
105,04:48:00,04:48:00,239,5
105,04:58:00,04:58:00,422,6
105,05:06:00,05:06:00,423,7
105,05:16:00,05:16:00,321,8
105,05:24:00,05:24:00,322,9
105,05:32:00,05:32:00,34,10
105,05:40:00,05:40:00,33,11
105,05:50:00,05:50:00,424,12
105,05:56:00,05:56:00,425,13
105,06:02:00,06:02:00,112,14
105,06:08:00,06:08:00,213,15
105,06:16:00,06:16:00,245,16
105,06:24:00,06:24:00,307,17
105,06:34:00,06:34:00,302,18
105,06:40:00,06:40:00,114,19
105,06:50:00,06:50:00,301,20
105,07:00:00,07:00:00,300,21
105,07:08:00,07:08:00,299,22
105,07:18:00,07:18:00,298,23
105,07:28:00,07:28:00,297,24
105,07:38:00,07:38:00,296,25
105,07:46:00,07:46:00,194,26
105,07:54:00,07:54:00,195,27
105,08:04:00,08:04:00,243,28
105,08:10:00,08:10:00,426,29
105,08:16:00,08:16:00,242,30
105,08:22:00,08:22:00,427,31
105,08:32:00,08:32:00,229,32
105,08:42:00,08:42:00,242,33
105,08:52:00,08:52:00,426,34
105,08:58:00,08:58:00,243,35
105,09:06:00,09:06:00,195,36
105,09:14:00,09:14:00,194,37
105,09:24:00,09:24:00,296,38
105,09:30:00,09:30:00,297,39
105,09:38:00,09:38:00,298,40
105,09:46:00,09:46:00,299,41
105,09:52:00,09:52:00,300,42
105,10:00:00,10:00:00,301,43
105,10:08:00,10:08:00,114,44
105,10:14:00,10:14:00,302,45
105,10:20:00,10:20:00,303,46
105,10:28:00,10:28:00,245,47
105,10:34:00,10:34:00,213,48
105,10:44:00,10:44:00,212,49
105,10:50:00,10:50:00,428,50
105,11:00:00,11:00:00,424,51
105,11:06:00,11:06:00,33,52
105,11:12:00,11:12:00,327,53
105,11:22:00,11:22:00,322,54
105,11:30:00,11:30:00,321,55
105,11:40:00,11:40:00,429,56
105,11:46:00,11:46:00,422,57
105,11:56:00,11:56:00,239,58
105,12:06:00,12:06:00,100,59
105,12:12:00,12:12:00,421,60
105,12:18:00,12:18:00,430,61
105,12:28:00,12:28:00,420,62
105,12:42:00,12:42:00,96,0
105,12:50:00,12:50:00,420,1
105,12:56:00,12:56:00,328,2
105,13:04:00,13:04:00,421,3
105,13:14:00,13:14:00,100,4
105,13:22:00,13:22:00,239,5
105,13:30:00,13:30:00,422,6
105,13:36:00,13:36:00,423,7
105,13:46:00,13:46:00,321,8
105,13:56:00,13:56:00,322,9
105,14:04:00,14:04:00,34,10
105,14:14:00,14:14:00,33,11
105,14:24:00,14:24:00,424,12
105,14:30:00,14:30:00,425,13
105,14:40:00,14:40:00,112,14
105,14:48:00,14:48:00,213,15
105,14:58:00,14:58:00,245,16
105,15:08:00,15:08:00,307,17
105,15:16:00,15:16:00,302,18
105,15:26:00,15:26:00,114,19
105,15:36:00,15:36:00,301,20
105,15:46:00,15:46:00,300,21
105,15:54:00,15:54:00,299,22
105,16:02:00,16:02:00,298,23
105,16:12:00,16:12:00,297,24
105,16:18:00,16:18:00,296,25
105,16:28:00,16:28:00,194,26
105,16:38:00,16:38:00,195,27
105,16:46:00,16:46:00,243,28
105,16:56:00,16:56:00,426,29
105,17:02:00,17:02:00,242,30
105,17:10:00,17:10:00,427,31
105,17:18:00,17:18:00,229,32
105,17:28:00,17:28:00,242,33
105,17:34:00,17:34:00,426,34
105,17:42:00,17:42:00,243,35
105,17:52:00,17:52:00,195,36
105,17:58:00,17:58:00,194,37
105,18:08:00,18:08:00,296,38
105,18:16:00,18:16:00,297,39
105,18:22:00,18:22:00,298,40
105,18:32:00,18:32:00,299,41
105,18:38:00,18:38:00,300,42
105,18:48:00,18:48:00,301,43
105,18:54:00,18:54:00,114,44
105,19:00:00,19:00:00,302,45
105,19:08:00,19:08:00,303,46
105,19:16:00,19:16:00,245,47
105,19:22:00,19:22:00,213,48
105,19:30:00,19:30:00,212,49
105,19:36:00,19:36:00,428,50
105,19:42:00,19:42:00,424,51
105,19:52:00,19:52:00,33,52
105,20:00:00,20:00:00,327,53
105,20:10:00,20:10:00,322,54
105,20:20:00,20:20:00,321,55
105,20:26:00,20:26:00,429,56
105,20:32:00,20:32:00,422,57
105,20:40:00,20:40:00,239,58
105,20:46:00,20:46:00,100,59
105,20:52:00,20:52:00,421,60
105,20:58:00,20:58:00,430,61
105,21:04:00,21:04:00,420,62
105,21:18:00,21:18:00,96,0
105,21:28:00,21:28:00,420,1
105,21:38:00,21:38:00,328,2
105,21:46:00,21:46:00,421,3
105,21:52:00,21:52:00,100,4
105,21:58:00,21:58:00,239,5
105,22:08:00,22:08:00,422,6
105,22:18:00,22:18:00,423,7
105,22:24:00,22:24:00,321,8
105,22:34:00,22:34:00,322,9
105,22:40:00,22:40:00,34,10
105,22:50:00,22:50:00,33,11
105,23:00:00,23:00:00,424,12
105,23:08:00,23:08:00,425,13
105,23:16:00,23:16:00,112,14
105,23:24:00,23:24:00,213,15
105,23:30:00,23:30:00,245,16
105,23:38:00,23:38:00,307,17
105,23:46:00,23:46:00,302,18
105,23:56:00,23:56:00,114,19
105,00:02:00,00:02:00,301,20
105,00:10:00,00:10:00,300,21
105,00:20:00,00:20:00,299,22
105,00:30:00,00:30:00,298,23
105,00:40:00,00:40:00,297,24
105,00:50:00,00:50:00,296,25
105,00:58:00,00:58:00,194,26
105,01:06:00,01:06:00,195,27
105,01:16:00,01:16:00,243,28
105,01:22:00,01:22:00,426,29
105,01:32:00,01:32:00,242,30
105,01:42:00,01:42:00,427,31
105,01:50:00,01:50:00,229,32
105,02:00:00,02:00:00,242,33
105,02:10:00,02:10:00,426,34
105,02:20:00,02:20:00,243,35
105,02:30:00,02:30:00,195,36
105,02:40:00,02:40:00,194,37
105,02:50:00,02:50:00,296,38
105,02:56:00,02:56:00,297,39
105,03:06:00,03:06:00,298,40
105,03:12:00,03:12:00,299,41
105,03:22:00,03:22:00,300,42
105,03:28:00,03:28:00,301,43
105,03:36:00,03:36:00,114,44
105,03:42:00,03:42:00,302,45
105,03:48:00,03:48:00,303,46
105,03:56:00,03:56:00,245,47
105,04:02:00,04:02:00,213,48
105,04:10:00,04:10:00,212,49
105,04:18:00,04:18:00,428,50
105,04:24:00,04:24:00,424,51
105,04:30:00,04:30:00,33,52
105,04:40:00,04:40:00,327,53
105,04:48:00,04:48:00,322,54
105,04:56:00,04:56:00,321,55
105,05:06:00,05:06:00,429,56
105,05:14:00,05:14:00,422,57
105,05:24:00,05:24:00,239,58
105,05:32:00,05:32:00,100,59
105,05:38:00,05:38:00,421,60
105,05:48:00,05:48:00,430,61
105,05:58:00,05:58:00,420,62
105,06:13:00,06:13:00,96,0
105,06:19:00,06:19:00,420,1
105,06:29:00,06:29:00,328,2
105,06:37:00,06:37:00,421,3
105,06:43:00,06:43:00,100,4
105,06:53:00,06:53:00,239,5
105,07:01:00,07:01:00,422,6
105,07:11:00,07:11:00,423,7
105,07:19:00,07:19:00,321,8
105,07:29:00,07:29:00,322,9
105,07:37:00,07:37:00,34,10
105,07:47:00,07:47:00,33,11
105,07:57:00,07:57:00,424,12
105,08:07:00,08:07:00,425,13
105,08:13:00,08:13:00,112,14
105,08:23:00,08:23:00,213,15
105,08:31:00,08:31:00,245,16
105,08:39:00,08:39:00,307,17
105,08:47:00,08:47:00,302,18
105,08:53:00,08:53:00,114,19
105,08:59:00,08:59:00,301,20
105,09:05:00,09:05:00,300,21
105,09:13:00,09:13:00,299,22
105,09:21:00,09:21:00,298,23
105,09:29:00,09:29:00,297,24
105,09:39:00,09:39:00,296,25
105,09:45:00,09:45:00,194,26
